"","id_sampleno","completion","matched","check_manually","id","age","female","edu","emp","hhincome","east","religious","leftright","partyid","partyid_degree","party","inequality","immigration","vote","inequality_A","age_text","female_text","edu_text","hhincome_text","emp_text","religious_text","leftright_text","party_text","east_text","immigration_text","inequality_text","prompt_A","sample_no","completion_1","matched_1","check_manually_1","manipulated_1","matched_new_1","resampled","completion_2","matched_2","check_manually_2","manipulated_2","matched_new_2"
"77","559_2"," bei der Bundestagswahl 2017 gewählt. Meine Zweitstimme ging an die Grüne Part","Grüne",0,559,54,"männlich","einen Hochschulabschluss","berufstätig","hohes","Westdeutschland","etwas religiös",NA,"mit keiner Partei","","mit keiner Partei","Maßnahmen ergreifen","erleichtern","AfD","finde, die Regierung sollte Maßnahmen ergreifen","Ich bin 54 Jahre alt. ","Ich bin männlich. ","Ich habe einen Hochschulabschluss. ","Ich habe ein hohes monatliches Haushalts-Nettoeinkommen. ","Ich bin berufstätig. ","Ich bin etwas religiös. ","","Ich identifiziere mich mit keiner Partei. ","Ich lebe in Westdeutschland. ","Ich finde, die Regierung sollte die Einwanderung erleichtern. ","Ich finde, die Regierung sollte Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. ","Ich bin 54 Jahre alt. Ich bin männlich. Ich habe einen Hochschulabschluss. Ich habe ein hohes monatliches Haushalts-Nettoeinkommen. Ich bin berufstätig. Ich bin etwas religiös. Ich identifiziere mich mit keiner Partei. Ich lebe in Westdeutschland. Ich finde, die Regierung sollte die Einwanderung erleichtern. Ich finde, die Regierung sollte Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. Habe ich bei der Bundestagswahl 2017 gewählt und wenn ja, welcher Partei habe ich meine Zweitstimme gegeben? Ich habe [INSERT]",2," bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der Partei [INSERT] ge",NA,0,0,NA,1," bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der Partei [INSERT] ge",NA,0,0,NA
"78","559_3"," bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der Partei [INSERT] ge","NA",0,559,54,"männlich","einen Hochschulabschluss","berufstätig","hohes","Westdeutschland","etwas religiös",NA,"mit keiner Partei","","mit keiner Partei","Maßnahmen ergreifen","erleichtern","AfD","finde, die Regierung sollte Maßnahmen ergreifen","Ich bin 54 Jahre alt. ","Ich bin männlich. ","Ich habe einen Hochschulabschluss. ","Ich habe ein hohes monatliches Haushalts-Nettoeinkommen. ","Ich bin berufstätig. ","Ich bin etwas religiös. ","","Ich identifiziere mich mit keiner Partei. ","Ich lebe in Westdeutschland. ","Ich finde, die Regierung sollte die Einwanderung erleichtern. ","Ich finde, die Regierung sollte Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. ","Ich bin 54 Jahre alt. Ich bin männlich. Ich habe einen Hochschulabschluss. Ich habe ein hohes monatliches Haushalts-Nettoeinkommen. Ich bin berufstätig. Ich bin etwas religiös. Ich identifiziere mich mit keiner Partei. Ich lebe in Westdeutschland. Ich finde, die Regierung sollte die Einwanderung erleichtern. Ich finde, die Regierung sollte Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. Habe ich bei der Bundestagswahl 2017 gewählt und wenn ja, welcher Partei habe ich meine Zweitstimme gegeben? Ich habe [INSERT]",3," gewählt. 

Da es keine spezifischen Informationen darüber gibt, welche Part",NA,0,1,NA,1," Partei meine Zweitstimme gegeben.",NA,0,0,NA
"79","559_5"," bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der [INSERT] Partei ge","NA",0,559,54,"männlich","einen Hochschulabschluss","berufstätig","hohes","Westdeutschland","etwas religiös",NA,"mit keiner Partei","","mit keiner Partei","Maßnahmen ergreifen","erleichtern","AfD","finde, die Regierung sollte Maßnahmen ergreifen","Ich bin 54 Jahre alt. ","Ich bin männlich. ","Ich habe einen Hochschulabschluss. ","Ich habe ein hohes monatliches Haushalts-Nettoeinkommen. ","Ich bin berufstätig. ","Ich bin etwas religiös. ","","Ich identifiziere mich mit keiner Partei. ","Ich lebe in Westdeutschland. ","Ich finde, die Regierung sollte die Einwanderung erleichtern. ","Ich finde, die Regierung sollte Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. ","Ich bin 54 Jahre alt. Ich bin männlich. Ich habe einen Hochschulabschluss. Ich habe ein hohes monatliches Haushalts-Nettoeinkommen. Ich bin berufstätig. Ich bin etwas religiös. Ich identifiziere mich mit keiner Partei. Ich lebe in Westdeutschland. Ich finde, die Regierung sollte die Einwanderung erleichtern. Ich finde, die Regierung sollte Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. Habe ich bei der Bundestagswahl 2017 gewählt und wenn ja, welcher Partei habe ich meine Zweitstimme gegeben? Ich habe [INSERT]",5," gewählt.",NA,0,0,NA,1," meine Stimme bei der Bundestagswahl 2017 abgegeben. Meine erste Stimme ging an die Partei",NA,0,0,NA
"80","602_4"," bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der [INSERT] Partei ge","NA",0,602,29,"weiblich","einen Hochschulabschluss","in Ausbildung",NA,"Westdeutschland","nicht sehr religiös","in der Mitte","mit keiner Partei","","mit keiner Partei","Maßnahmen ergreifen","weder erleichtern noch einschränken","Andere Partei","finde, die Regierung sollte Maßnahmen ergreifen","Ich bin 29 Jahre alt. ","Ich bin weiblich. ","Ich habe einen Hochschulabschluss. ","","Ich bin in Ausbildung. ","Ich bin nicht sehr religiös. ","Politisch-ideologisch ordne ich mich in der Mitte ein. ","Ich identifiziere mich mit keiner Partei. ","Ich lebe in Westdeutschland. ","Ich finde, die Regierung sollte die Einwanderung weder erleichtern noch einschränken. ","Ich finde, die Regierung sollte Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. ","Ich bin 29 Jahre alt. Ich bin weiblich. Ich habe einen Hochschulabschluss. Ich bin in Ausbildung. Ich bin nicht sehr religiös. Politisch-ideologisch ordne ich mich in der Mitte ein. Ich identifiziere mich mit keiner Partei. Ich lebe in Westdeutschland. Ich finde, die Regierung sollte die Einwanderung weder erleichtern noch einschränken. Ich finde, die Regierung sollte Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. Habe ich bei der Bundestagswahl 2017 gewählt und wenn ja, welcher Partei habe ich meine Zweitstimme gegeben? Ich habe [INSERT]",4," gewählt und meine Zweitstimme der [INSERT] Partei gegeben.",NA,0,0,NA,1," 2017 bei der Bundestagswahl gewählt und meine Zweitstimme der Partei [INSERT] ge",NA,0,0,NA
"81","612_2"," bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der [INSERT] Partei ge","NA",0,612,29,"männlich","Abitur","berufstätig","mittleres","Westdeutschland","nicht sehr religiös","mittig links",NA,"",NA,"Maßnahmen ergreifen","erleichtern","Nicht gewählt","finde, die Regierung sollte Maßnahmen ergreifen","Ich bin 29 Jahre alt. ","Ich bin männlich. ","Ich habe Abitur. ","Ich habe ein mittleres monatliches Haushalts-Nettoeinkommen. ","Ich bin berufstätig. ","Ich bin nicht sehr religiös. ","Politisch-ideologisch ordne ich mich mittig links ein. "," ","Ich lebe in Westdeutschland. ","Ich finde, die Regierung sollte die Einwanderung erleichtern. ","Ich finde, die Regierung sollte Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. ","Ich bin 29 Jahre alt. Ich bin männlich. Ich habe Abitur. Ich habe ein mittleres monatliches Haushalts-Nettoeinkommen. Ich bin berufstätig. Ich bin nicht sehr religiös. Politisch-ideologisch ordne ich mich mittig links ein.  Ich lebe in Westdeutschland. Ich finde, die Regierung sollte die Einwanderung erleichtern. Ich finde, die Regierung sollte Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. Habe ich bei der Bundestagswahl 2017 gewählt und wenn ja, welcher Partei habe ich meine Zweitstimme gegeben? Ich habe [INSERT]",2," mit meiner Erststimme und der [INSERT] meine Zweitstimme gegeben.","Erststimme",1,1,NA,1," gewählt und meine Zweitstimme der [INSERT] gegeben.",NA,0,0,NA
"82","637_2"," bei der Bundestagswahl 2017 nicht gewählt.","nicht",1,637,68,"weiblich","einen Hauptschulabschluss","nicht berufstätig","mittleres","Westdeutschland","überhaupt nicht religiös",NA,"mit keiner Partei","","mit keiner Partei","Maßnahmen ergreifen","einschränken","FDP","finde, die Regierung sollte Maßnahmen ergreifen","Ich bin 68 Jahre alt. ","Ich bin weiblich. ","Ich habe einen Hauptschulabschluss. ","Ich habe ein mittleres monatliches Haushalts-Nettoeinkommen. ","Ich bin nicht berufstätig. ","Ich bin überhaupt nicht religiös. ","","Ich identifiziere mich mit keiner Partei. ","Ich lebe in Westdeutschland. ","Ich finde, die Regierung sollte die Einwanderung einschränken. ","Ich finde, die Regierung sollte Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. ","Ich bin 68 Jahre alt. Ich bin weiblich. Ich habe einen Hauptschulabschluss. Ich habe ein mittleres monatliches Haushalts-Nettoeinkommen. Ich bin nicht berufstätig. Ich bin überhaupt nicht religiös. Ich identifiziere mich mit keiner Partei. Ich lebe in Westdeutschland. Ich finde, die Regierung sollte die Einwanderung einschränken. Ich finde, die Regierung sollte Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. Habe ich bei der Bundestagswahl 2017 gewählt und wenn ja, welcher Partei habe ich meine Zweitstimme gegeben? Ich habe [INSERT]",2," bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der Partei [INSERT] ge",NA,0,0,NA,1," bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der [INSERT]  Partei",NA,0,0,NA
"83","662_2"," bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der [INSERT] Partei ge","NA",0,662,47,"männlich","einen Realschulabschluss","nicht berufstätig",NA,"Westdeutschland","nicht sehr religiös","in der Mitte","mit keiner Partei","","mit keiner Partei",NA,"weder erleichtern noch einschränken","Nicht gewählt",NA,"Ich bin 47 Jahre alt. ","Ich bin männlich. ","Ich habe einen Realschulabschluss. ","","Ich bin nicht berufstätig. ","Ich bin nicht sehr religiös. ","Politisch-ideologisch ordne ich mich in der Mitte ein. ","Ich identifiziere mich mit keiner Partei. ","Ich lebe in Westdeutschland. ","Ich finde, die Regierung sollte die Einwanderung weder erleichtern noch einschränken. ","","Ich bin 47 Jahre alt. Ich bin männlich. Ich habe einen Realschulabschluss. Ich bin nicht berufstätig. Ich bin nicht sehr religiös. Politisch-ideologisch ordne ich mich in der Mitte ein. Ich identifiziere mich mit keiner Partei. Ich lebe in Westdeutschland. Ich finde, die Regierung sollte die Einwanderung weder erleichtern noch einschränken. Habe ich bei der Bundestagswahl 2017 gewählt und wenn ja, welcher Partei habe ich meine Zweitstimme gegeben? Ich habe [INSERT]",2," bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der Partei gegeben, die",NA,0,0,NA,1," bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der Partei [INSERT] ge",NA,0,0,NA
"84","662_3"," bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der Partei meiner Wahl ge","NA",0,662,47,"männlich","einen Realschulabschluss","nicht berufstätig",NA,"Westdeutschland","nicht sehr religiös","in der Mitte","mit keiner Partei","","mit keiner Partei",NA,"weder erleichtern noch einschränken","Nicht gewählt",NA,"Ich bin 47 Jahre alt. ","Ich bin männlich. ","Ich habe einen Realschulabschluss. ","","Ich bin nicht berufstätig. ","Ich bin nicht sehr religiös. ","Politisch-ideologisch ordne ich mich in der Mitte ein. ","Ich identifiziere mich mit keiner Partei. ","Ich lebe in Westdeutschland. ","Ich finde, die Regierung sollte die Einwanderung weder erleichtern noch einschränken. ","","Ich bin 47 Jahre alt. Ich bin männlich. Ich habe einen Realschulabschluss. Ich bin nicht berufstätig. Ich bin nicht sehr religiös. Politisch-ideologisch ordne ich mich in der Mitte ein. Ich identifiziere mich mit keiner Partei. Ich lebe in Westdeutschland. Ich finde, die Regierung sollte die Einwanderung weder erleichtern noch einschränken. Habe ich bei der Bundestagswahl 2017 gewählt und wenn ja, welcher Partei habe ich meine Zweitstimme gegeben? Ich habe [INSERT]",3," bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der Partei [INSERT] ge",NA,0,0,NA,1," gewählt.",NA,0,0,NA
"85","662_5"," bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der Partei [INSERT] ge","NA",0,662,47,"männlich","einen Realschulabschluss","nicht berufstätig",NA,"Westdeutschland","nicht sehr religiös","in der Mitte","mit keiner Partei","","mit keiner Partei",NA,"weder erleichtern noch einschränken","Nicht gewählt",NA,"Ich bin 47 Jahre alt. ","Ich bin männlich. ","Ich habe einen Realschulabschluss. ","","Ich bin nicht berufstätig. ","Ich bin nicht sehr religiös. ","Politisch-ideologisch ordne ich mich in der Mitte ein. ","Ich identifiziere mich mit keiner Partei. ","Ich lebe in Westdeutschland. ","Ich finde, die Regierung sollte die Einwanderung weder erleichtern noch einschränken. ","","Ich bin 47 Jahre alt. Ich bin männlich. Ich habe einen Realschulabschluss. Ich bin nicht berufstätig. Ich bin nicht sehr religiös. Politisch-ideologisch ordne ich mich in der Mitte ein. Ich identifiziere mich mit keiner Partei. Ich lebe in Westdeutschland. Ich finde, die Regierung sollte die Einwanderung weder erleichtern noch einschränken. Habe ich bei der Bundestagswahl 2017 gewählt und wenn ja, welcher Partei habe ich meine Zweitstimme gegeben? Ich habe [INSERT]",5," 2017 gewählt und meine Zweitstimme der Partei [INSERT] gegeben.",NA,0,0,NA,1," bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der [INSERT] Partei ge",NA,0,0,NA
"86","668_2"," gewählt und meine Zweitstimme der Partei [INSERT] gegeben.","NA",0,668,54,"weiblich","Abitur","nicht berufstätig",NA,"Westdeutschland","überhaupt nicht religiös","in der Mitte","mit keiner Partei","","mit keiner Partei","keine Maßnahmen ergreifen","weder erleichtern noch einschränken","FDP","finde, die Regierung sollte keine Maßnahmen ergreifen","Ich bin 54 Jahre alt. ","Ich bin weiblich. ","Ich habe Abitur. ","","Ich bin nicht berufstätig. ","Ich bin überhaupt nicht religiös. ","Politisch-ideologisch ordne ich mich in der Mitte ein. ","Ich identifiziere mich mit keiner Partei. ","Ich lebe in Westdeutschland. ","Ich finde, die Regierung sollte die Einwanderung weder erleichtern noch einschränken. ","Ich finde, die Regierung sollte keine Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. ","Ich bin 54 Jahre alt. Ich bin weiblich. Ich habe Abitur. Ich bin nicht berufstätig. Ich bin überhaupt nicht religiös. Politisch-ideologisch ordne ich mich in der Mitte ein. Ich identifiziere mich mit keiner Partei. Ich lebe in Westdeutschland. Ich finde, die Regierung sollte die Einwanderung weder erleichtern noch einschränken. Ich finde, die Regierung sollte keine Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. Habe ich bei der Bundestagswahl 2017 gewählt und wenn ja, welcher Partei habe ich meine Zweitstimme gegeben? Ich habe [INSERT]",2," bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der [INSERT] gegeben",NA,0,0,NA,1," bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der Partei [INSERT] ge",NA,0,0,NA
"87","696_3"," bei der Bundestagswahl 2017 gewählt und meine Zweitstimme an die Grünen gegeben","Grünen",0,696,51,"männlich","einen Hochschulabschluss","nicht berufstätig",NA,"Westdeutschland","überhaupt nicht religiös","in der Mitte","mit keiner Partei","","mit keiner Partei","Maßnahmen ergreifen","erleichtern","SPD","finde, die Regierung sollte Maßnahmen ergreifen","Ich bin 51 Jahre alt. ","Ich bin männlich. ","Ich habe einen Hochschulabschluss. ","","Ich bin nicht berufstätig. ","Ich bin überhaupt nicht religiös. ","Politisch-ideologisch ordne ich mich in der Mitte ein. ","Ich identifiziere mich mit keiner Partei. ","Ich lebe in Westdeutschland. ","Ich finde, die Regierung sollte die Einwanderung erleichtern. ","Ich finde, die Regierung sollte Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. ","Ich bin 51 Jahre alt. Ich bin männlich. Ich habe einen Hochschulabschluss. Ich bin nicht berufstätig. Ich bin überhaupt nicht religiös. Politisch-ideologisch ordne ich mich in der Mitte ein. Ich identifiziere mich mit keiner Partei. Ich lebe in Westdeutschland. Ich finde, die Regierung sollte die Einwanderung erleichtern. Ich finde, die Regierung sollte Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. Habe ich bei der Bundestagswahl 2017 gewählt und wenn ja, welcher Partei habe ich meine Zweitstimme gegeben? Ich habe [INSERT]",3," bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der Partei [INSERT] ge",NA,0,0,NA,1," bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der Partei [INSERT] ge",NA,0,0,NA
"88","696_5"," bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der Partei [INSERT] ge","NA",0,696,51,"männlich","einen Hochschulabschluss","nicht berufstätig",NA,"Westdeutschland","überhaupt nicht religiös","in der Mitte","mit keiner Partei","","mit keiner Partei","Maßnahmen ergreifen","erleichtern","SPD","finde, die Regierung sollte Maßnahmen ergreifen","Ich bin 51 Jahre alt. ","Ich bin männlich. ","Ich habe einen Hochschulabschluss. ","","Ich bin nicht berufstätig. ","Ich bin überhaupt nicht religiös. ","Politisch-ideologisch ordne ich mich in der Mitte ein. ","Ich identifiziere mich mit keiner Partei. ","Ich lebe in Westdeutschland. ","Ich finde, die Regierung sollte die Einwanderung erleichtern. ","Ich finde, die Regierung sollte Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. ","Ich bin 51 Jahre alt. Ich bin männlich. Ich habe einen Hochschulabschluss. Ich bin nicht berufstätig. Ich bin überhaupt nicht religiös. Politisch-ideologisch ordne ich mich in der Mitte ein. Ich identifiziere mich mit keiner Partei. Ich lebe in Westdeutschland. Ich finde, die Regierung sollte die Einwanderung erleichtern. Ich finde, die Regierung sollte Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. Habe ich bei der Bundestagswahl 2017 gewählt und wenn ja, welcher Partei habe ich meine Zweitstimme gegeben? Ich habe [INSERT]",5," bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der Partei [INSERT] ge",NA,0,0,NA,1," bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der Partei [INSERT] ge",NA,0,0,NA
"89","698_2"," 2017 an der Bundestagswahl teilgenommen und meine Zweitstimme der Partei AfD gegeben.","AfD",0,698,20,"männlich","Abitur","in Ausbildung",NA,"Westdeutschland","überhaupt nicht religiös","in der Mitte","mit der Partei CDU/CSU","mäßig ","mäßig mit der Partei CDU/CSU","habe keine Meinung dazu, ob die Regierung Maßnahmen ergreifen sollte","einschränken","CDU/CSU","habe keine Meinung dazu, ob die Regierung Maßnahmen ergreifen sollte","Ich bin 20 Jahre alt. ","Ich bin männlich. ","Ich habe Abitur. ","","Ich bin in Ausbildung. ","Ich bin überhaupt nicht religiös. ","Politisch-ideologisch ordne ich mich in der Mitte ein. ","Ich identifiziere mich mäßig mit der Partei CDU/CSU. ","Ich lebe in Westdeutschland. ","Ich finde, die Regierung sollte die Einwanderung einschränken. ","Ich habe keine Meinung dazu, ob die Regierung Maßnahmen ergreifen sollte, um die Einkommensunterschiede zu verringern. ","Ich bin 20 Jahre alt. Ich bin männlich. Ich habe Abitur. Ich bin in Ausbildung. Ich bin überhaupt nicht religiös. Politisch-ideologisch ordne ich mich in der Mitte ein. Ich identifiziere mich mäßig mit der Partei CDU/CSU. Ich lebe in Westdeutschland. Ich finde, die Regierung sollte die Einwanderung einschränken. Ich habe keine Meinung dazu, ob die Regierung Maßnahmen ergreifen sollte, um die Einkommensunterschiede zu verringern. Habe ich bei der Bundestagswahl 2017 gewählt und wenn ja, welcher Partei habe ich meine Zweitstimme gegeben? Ich habe [INSERT]",2," gewählt und meine Zweitstimme der Partei [INSERT] gegeben.",NA,0,0,NA,1," bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der Partei [INSERT] ge",NA,0,0,NA
