"","id_sampleno","completion","matched","check_manually","id","age","female","edu","emp","hhincome","east","religious","leftright","partyid","partyid_degree","party","inequality","immigration","vote","inequality_A","age_text","female_text","edu_text","hhincome_text","emp_text","religious_text","leftright_text","party_text","east_text","immigration_text","inequality_text","prompt_A","sample_no","completion_1","matched_1","check_manually_1","manipulated_1","matched_new_1","resampled"
"161","637_2"," bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der [INSERT]  Partei","NA",0,637,68,"weiblich","einen Hauptschulabschluss","nicht berufstätig","mittleres","Westdeutschland","überhaupt nicht religiös",NA,"mit keiner Partei","","mit keiner Partei","Maßnahmen ergreifen","einschränken","FDP","finde, die Regierung sollte Maßnahmen ergreifen","Ich bin 68 Jahre alt. ","Ich bin weiblich. ","Ich habe einen Hauptschulabschluss. ","Ich habe ein mittleres monatliches Haushalts-Nettoeinkommen. ","Ich bin nicht berufstätig. ","Ich bin überhaupt nicht religiös. ","","Ich identifiziere mich mit keiner Partei. ","Ich lebe in Westdeutschland. ","Ich finde, die Regierung sollte die Einwanderung einschränken. ","Ich finde, die Regierung sollte Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. ","Ich bin 68 Jahre alt. Ich bin weiblich. Ich habe einen Hauptschulabschluss. Ich habe ein mittleres monatliches Haushalts-Nettoeinkommen. Ich bin nicht berufstätig. Ich bin überhaupt nicht religiös. Ich identifiziere mich mit keiner Partei. Ich lebe in Westdeutschland. Ich finde, die Regierung sollte die Einwanderung einschränken. Ich finde, die Regierung sollte Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. Habe ich bei der Bundestagswahl 2017 gewählt und wenn ja, welcher Partei habe ich meine Zweitstimme gegeben? Ich habe [INSERT]",2," bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der Partei [INSERT] ge",NA,0,0,NA,1
"162","637_5"," bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der FDP gegeben.","FDP",0,637,68,"weiblich","einen Hauptschulabschluss","nicht berufstätig","mittleres","Westdeutschland","überhaupt nicht religiös",NA,"mit keiner Partei","","mit keiner Partei","Maßnahmen ergreifen","einschränken","FDP","finde, die Regierung sollte Maßnahmen ergreifen","Ich bin 68 Jahre alt. ","Ich bin weiblich. ","Ich habe einen Hauptschulabschluss. ","Ich habe ein mittleres monatliches Haushalts-Nettoeinkommen. ","Ich bin nicht berufstätig. ","Ich bin überhaupt nicht religiös. ","","Ich identifiziere mich mit keiner Partei. ","Ich lebe in Westdeutschland. ","Ich finde, die Regierung sollte die Einwanderung einschränken. ","Ich finde, die Regierung sollte Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. ","Ich bin 68 Jahre alt. Ich bin weiblich. Ich habe einen Hauptschulabschluss. Ich habe ein mittleres monatliches Haushalts-Nettoeinkommen. Ich bin nicht berufstätig. Ich bin überhaupt nicht religiös. Ich identifiziere mich mit keiner Partei. Ich lebe in Westdeutschland. Ich finde, die Regierung sollte die Einwanderung einschränken. Ich finde, die Regierung sollte Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. Habe ich bei der Bundestagswahl 2017 gewählt und wenn ja, welcher Partei habe ich meine Zweitstimme gegeben? Ich habe [INSERT]",5," bei der Bundestagswahl 2017 meine Stimme abgegeben.",NA,0,0,NA,1
"163","662_2"," bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der Partei [INSERT] ge","NA",0,662,47,"männlich","einen Realschulabschluss","nicht berufstätig",NA,"Westdeutschland","nicht sehr religiös","in der Mitte","mit keiner Partei","","mit keiner Partei",NA,"weder erleichtern noch einschränken","Nicht gewählt",NA,"Ich bin 47 Jahre alt. ","Ich bin männlich. ","Ich habe einen Realschulabschluss. ","","Ich bin nicht berufstätig. ","Ich bin nicht sehr religiös. ","Politisch-ideologisch ordne ich mich in der Mitte ein. ","Ich identifiziere mich mit keiner Partei. ","Ich lebe in Westdeutschland. ","Ich finde, die Regierung sollte die Einwanderung weder erleichtern noch einschränken. ","","Ich bin 47 Jahre alt. Ich bin männlich. Ich habe einen Realschulabschluss. Ich bin nicht berufstätig. Ich bin nicht sehr religiös. Politisch-ideologisch ordne ich mich in der Mitte ein. Ich identifiziere mich mit keiner Partei. Ich lebe in Westdeutschland. Ich finde, die Regierung sollte die Einwanderung weder erleichtern noch einschränken. Habe ich bei der Bundestagswahl 2017 gewählt und wenn ja, welcher Partei habe ich meine Zweitstimme gegeben? Ich habe [INSERT]",2," bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der Partei gegeben, die",NA,0,0,NA,1
"164","662_3"," gewählt.","NA",0,662,47,"männlich","einen Realschulabschluss","nicht berufstätig",NA,"Westdeutschland","nicht sehr religiös","in der Mitte","mit keiner Partei","","mit keiner Partei",NA,"weder erleichtern noch einschränken","Nicht gewählt",NA,"Ich bin 47 Jahre alt. ","Ich bin männlich. ","Ich habe einen Realschulabschluss. ","","Ich bin nicht berufstätig. ","Ich bin nicht sehr religiös. ","Politisch-ideologisch ordne ich mich in der Mitte ein. ","Ich identifiziere mich mit keiner Partei. ","Ich lebe in Westdeutschland. ","Ich finde, die Regierung sollte die Einwanderung weder erleichtern noch einschränken. ","","Ich bin 47 Jahre alt. Ich bin männlich. Ich habe einen Realschulabschluss. Ich bin nicht berufstätig. Ich bin nicht sehr religiös. Politisch-ideologisch ordne ich mich in der Mitte ein. Ich identifiziere mich mit keiner Partei. Ich lebe in Westdeutschland. Ich finde, die Regierung sollte die Einwanderung weder erleichtern noch einschränken. Habe ich bei der Bundestagswahl 2017 gewählt und wenn ja, welcher Partei habe ich meine Zweitstimme gegeben? Ich habe [INSERT]",3," bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der Partei [INSERT] ge",NA,0,0,NA,1
"165","662_5"," bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der [INSERT] Partei ge","NA",0,662,47,"männlich","einen Realschulabschluss","nicht berufstätig",NA,"Westdeutschland","nicht sehr religiös","in der Mitte","mit keiner Partei","","mit keiner Partei",NA,"weder erleichtern noch einschränken","Nicht gewählt",NA,"Ich bin 47 Jahre alt. ","Ich bin männlich. ","Ich habe einen Realschulabschluss. ","","Ich bin nicht berufstätig. ","Ich bin nicht sehr religiös. ","Politisch-ideologisch ordne ich mich in der Mitte ein. ","Ich identifiziere mich mit keiner Partei. ","Ich lebe in Westdeutschland. ","Ich finde, die Regierung sollte die Einwanderung weder erleichtern noch einschränken. ","","Ich bin 47 Jahre alt. Ich bin männlich. Ich habe einen Realschulabschluss. Ich bin nicht berufstätig. Ich bin nicht sehr religiös. Politisch-ideologisch ordne ich mich in der Mitte ein. Ich identifiziere mich mit keiner Partei. Ich lebe in Westdeutschland. Ich finde, die Regierung sollte die Einwanderung weder erleichtern noch einschränken. Habe ich bei der Bundestagswahl 2017 gewählt und wenn ja, welcher Partei habe ich meine Zweitstimme gegeben? Ich habe [INSERT]",5," 2017 gewählt und meine Zweitstimme der Partei [INSERT] gegeben.",NA,0,0,NA,1
"166","668_2"," bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der Partei [INSERT] ge","NA",0,668,54,"weiblich","Abitur","nicht berufstätig",NA,"Westdeutschland","überhaupt nicht religiös","in der Mitte","mit keiner Partei","","mit keiner Partei","keine Maßnahmen ergreifen","weder erleichtern noch einschränken","FDP","finde, die Regierung sollte keine Maßnahmen ergreifen","Ich bin 54 Jahre alt. ","Ich bin weiblich. ","Ich habe Abitur. ","","Ich bin nicht berufstätig. ","Ich bin überhaupt nicht religiös. ","Politisch-ideologisch ordne ich mich in der Mitte ein. ","Ich identifiziere mich mit keiner Partei. ","Ich lebe in Westdeutschland. ","Ich finde, die Regierung sollte die Einwanderung weder erleichtern noch einschränken. ","Ich finde, die Regierung sollte keine Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. ","Ich bin 54 Jahre alt. Ich bin weiblich. Ich habe Abitur. Ich bin nicht berufstätig. Ich bin überhaupt nicht religiös. Politisch-ideologisch ordne ich mich in der Mitte ein. Ich identifiziere mich mit keiner Partei. Ich lebe in Westdeutschland. Ich finde, die Regierung sollte die Einwanderung weder erleichtern noch einschränken. Ich finde, die Regierung sollte keine Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. Habe ich bei der Bundestagswahl 2017 gewählt und wenn ja, welcher Partei habe ich meine Zweitstimme gegeben? Ich habe [INSERT]",2," bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der [INSERT] gegeben",NA,0,0,NA,1
"167","668_5"," bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der SPD gegeben.","SPD",0,668,54,"weiblich","Abitur","nicht berufstätig",NA,"Westdeutschland","überhaupt nicht religiös","in der Mitte","mit keiner Partei","","mit keiner Partei","keine Maßnahmen ergreifen","weder erleichtern noch einschränken","FDP","finde, die Regierung sollte keine Maßnahmen ergreifen","Ich bin 54 Jahre alt. ","Ich bin weiblich. ","Ich habe Abitur. ","","Ich bin nicht berufstätig. ","Ich bin überhaupt nicht religiös. ","Politisch-ideologisch ordne ich mich in der Mitte ein. ","Ich identifiziere mich mit keiner Partei. ","Ich lebe in Westdeutschland. ","Ich finde, die Regierung sollte die Einwanderung weder erleichtern noch einschränken. ","Ich finde, die Regierung sollte keine Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. ","Ich bin 54 Jahre alt. Ich bin weiblich. Ich habe Abitur. Ich bin nicht berufstätig. Ich bin überhaupt nicht religiös. Politisch-ideologisch ordne ich mich in der Mitte ein. Ich identifiziere mich mit keiner Partei. Ich lebe in Westdeutschland. Ich finde, die Regierung sollte die Einwanderung weder erleichtern noch einschränken. Ich finde, die Regierung sollte keine Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. Habe ich bei der Bundestagswahl 2017 gewählt und wenn ja, welcher Partei habe ich meine Zweitstimme gegeben? Ich habe [INSERT]",5," bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der [INSERT] Partei ge",NA,0,0,NA,1
"168","696_2"," bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der Grünen Party gegeben","Grünen",0,696,51,"männlich","einen Hochschulabschluss","nicht berufstätig",NA,"Westdeutschland","überhaupt nicht religiös","in der Mitte","mit keiner Partei","","mit keiner Partei","Maßnahmen ergreifen","erleichtern","SPD","finde, die Regierung sollte Maßnahmen ergreifen","Ich bin 51 Jahre alt. ","Ich bin männlich. ","Ich habe einen Hochschulabschluss. ","","Ich bin nicht berufstätig. ","Ich bin überhaupt nicht religiös. ","Politisch-ideologisch ordne ich mich in der Mitte ein. ","Ich identifiziere mich mit keiner Partei. ","Ich lebe in Westdeutschland. ","Ich finde, die Regierung sollte die Einwanderung erleichtern. ","Ich finde, die Regierung sollte Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. ","Ich bin 51 Jahre alt. Ich bin männlich. Ich habe einen Hochschulabschluss. Ich bin nicht berufstätig. Ich bin überhaupt nicht religiös. Politisch-ideologisch ordne ich mich in der Mitte ein. Ich identifiziere mich mit keiner Partei. Ich lebe in Westdeutschland. Ich finde, die Regierung sollte die Einwanderung erleichtern. Ich finde, die Regierung sollte Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. Habe ich bei der Bundestagswahl 2017 gewählt und wenn ja, welcher Partei habe ich meine Zweitstimme gegeben? Ich habe [INSERT]",2," bei der Bundestagswahl 2017 gewählt. Meine Zweitstimme habe ich der Partei [",NA,0,0,NA,1
"169","696_3"," bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der Partei [INSERT] ge","NA",0,696,51,"männlich","einen Hochschulabschluss","nicht berufstätig",NA,"Westdeutschland","überhaupt nicht religiös","in der Mitte","mit keiner Partei","","mit keiner Partei","Maßnahmen ergreifen","erleichtern","SPD","finde, die Regierung sollte Maßnahmen ergreifen","Ich bin 51 Jahre alt. ","Ich bin männlich. ","Ich habe einen Hochschulabschluss. ","","Ich bin nicht berufstätig. ","Ich bin überhaupt nicht religiös. ","Politisch-ideologisch ordne ich mich in der Mitte ein. ","Ich identifiziere mich mit keiner Partei. ","Ich lebe in Westdeutschland. ","Ich finde, die Regierung sollte die Einwanderung erleichtern. ","Ich finde, die Regierung sollte Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. ","Ich bin 51 Jahre alt. Ich bin männlich. Ich habe einen Hochschulabschluss. Ich bin nicht berufstätig. Ich bin überhaupt nicht religiös. Politisch-ideologisch ordne ich mich in der Mitte ein. Ich identifiziere mich mit keiner Partei. Ich lebe in Westdeutschland. Ich finde, die Regierung sollte die Einwanderung erleichtern. Ich finde, die Regierung sollte Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. Habe ich bei der Bundestagswahl 2017 gewählt und wenn ja, welcher Partei habe ich meine Zweitstimme gegeben? Ich habe [INSERT]",3," bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der Partei [INSERT] ge",NA,0,0,NA,1
"170","696_4"," bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der Grünen Partei gege","Grünen",0,696,51,"männlich","einen Hochschulabschluss","nicht berufstätig",NA,"Westdeutschland","überhaupt nicht religiös","in der Mitte","mit keiner Partei","","mit keiner Partei","Maßnahmen ergreifen","erleichtern","SPD","finde, die Regierung sollte Maßnahmen ergreifen","Ich bin 51 Jahre alt. ","Ich bin männlich. ","Ich habe einen Hochschulabschluss. ","","Ich bin nicht berufstätig. ","Ich bin überhaupt nicht religiös. ","Politisch-ideologisch ordne ich mich in der Mitte ein. ","Ich identifiziere mich mit keiner Partei. ","Ich lebe in Westdeutschland. ","Ich finde, die Regierung sollte die Einwanderung erleichtern. ","Ich finde, die Regierung sollte Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. ","Ich bin 51 Jahre alt. Ich bin männlich. Ich habe einen Hochschulabschluss. Ich bin nicht berufstätig. Ich bin überhaupt nicht religiös. Politisch-ideologisch ordne ich mich in der Mitte ein. Ich identifiziere mich mit keiner Partei. Ich lebe in Westdeutschland. Ich finde, die Regierung sollte die Einwanderung erleichtern. Ich finde, die Regierung sollte Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. Habe ich bei der Bundestagswahl 2017 gewählt und wenn ja, welcher Partei habe ich meine Zweitstimme gegeben? Ich habe [INSERT]",4," bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der Partei [INSERT] ge",NA,0,0,NA,1
"171","696_5"," bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der Partei [INSERT] ge","NA",0,696,51,"männlich","einen Hochschulabschluss","nicht berufstätig",NA,"Westdeutschland","überhaupt nicht religiös","in der Mitte","mit keiner Partei","","mit keiner Partei","Maßnahmen ergreifen","erleichtern","SPD","finde, die Regierung sollte Maßnahmen ergreifen","Ich bin 51 Jahre alt. ","Ich bin männlich. ","Ich habe einen Hochschulabschluss. ","","Ich bin nicht berufstätig. ","Ich bin überhaupt nicht religiös. ","Politisch-ideologisch ordne ich mich in der Mitte ein. ","Ich identifiziere mich mit keiner Partei. ","Ich lebe in Westdeutschland. ","Ich finde, die Regierung sollte die Einwanderung erleichtern. ","Ich finde, die Regierung sollte Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. ","Ich bin 51 Jahre alt. Ich bin männlich. Ich habe einen Hochschulabschluss. Ich bin nicht berufstätig. Ich bin überhaupt nicht religiös. Politisch-ideologisch ordne ich mich in der Mitte ein. Ich identifiziere mich mit keiner Partei. Ich lebe in Westdeutschland. Ich finde, die Regierung sollte die Einwanderung erleichtern. Ich finde, die Regierung sollte Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. Habe ich bei der Bundestagswahl 2017 gewählt und wenn ja, welcher Partei habe ich meine Zweitstimme gegeben? Ich habe [INSERT]",5," bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der Partei [INSERT] ge",NA,0,0,NA,1
"172","698_2"," bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der Partei [INSERT] ge","NA",0,698,20,"männlich","Abitur","in Ausbildung",NA,"Westdeutschland","überhaupt nicht religiös","in der Mitte","mit der Partei CDU/CSU","mäßig ","mäßig mit der Partei CDU/CSU","habe keine Meinung dazu, ob die Regierung Maßnahmen ergreifen sollte","einschränken","CDU/CSU","habe keine Meinung dazu, ob die Regierung Maßnahmen ergreifen sollte","Ich bin 20 Jahre alt. ","Ich bin männlich. ","Ich habe Abitur. ","","Ich bin in Ausbildung. ","Ich bin überhaupt nicht religiös. ","Politisch-ideologisch ordne ich mich in der Mitte ein. ","Ich identifiziere mich mäßig mit der Partei CDU/CSU. ","Ich lebe in Westdeutschland. ","Ich finde, die Regierung sollte die Einwanderung einschränken. ","Ich habe keine Meinung dazu, ob die Regierung Maßnahmen ergreifen sollte, um die Einkommensunterschiede zu verringern. ","Ich bin 20 Jahre alt. Ich bin männlich. Ich habe Abitur. Ich bin in Ausbildung. Ich bin überhaupt nicht religiös. Politisch-ideologisch ordne ich mich in der Mitte ein. Ich identifiziere mich mäßig mit der Partei CDU/CSU. Ich lebe in Westdeutschland. Ich finde, die Regierung sollte die Einwanderung einschränken. Ich habe keine Meinung dazu, ob die Regierung Maßnahmen ergreifen sollte, um die Einkommensunterschiede zu verringern. Habe ich bei der Bundestagswahl 2017 gewählt und wenn ja, welcher Partei habe ich meine Zweitstimme gegeben? Ich habe [INSERT]",2," gewählt und meine Zweitstimme der Partei [INSERT] gegeben.",NA,0,0,NA,1
"173","698_5"," bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der Partei CDU/CSU","CDU/CSU",0,698,20,"männlich","Abitur","in Ausbildung",NA,"Westdeutschland","überhaupt nicht religiös","in der Mitte","mit der Partei CDU/CSU","mäßig ","mäßig mit der Partei CDU/CSU","habe keine Meinung dazu, ob die Regierung Maßnahmen ergreifen sollte","einschränken","CDU/CSU","habe keine Meinung dazu, ob die Regierung Maßnahmen ergreifen sollte","Ich bin 20 Jahre alt. ","Ich bin männlich. ","Ich habe Abitur. ","","Ich bin in Ausbildung. ","Ich bin überhaupt nicht religiös. ","Politisch-ideologisch ordne ich mich in der Mitte ein. ","Ich identifiziere mich mäßig mit der Partei CDU/CSU. ","Ich lebe in Westdeutschland. ","Ich finde, die Regierung sollte die Einwanderung einschränken. ","Ich habe keine Meinung dazu, ob die Regierung Maßnahmen ergreifen sollte, um die Einkommensunterschiede zu verringern. ","Ich bin 20 Jahre alt. Ich bin männlich. Ich habe Abitur. Ich bin in Ausbildung. Ich bin überhaupt nicht religiös. Politisch-ideologisch ordne ich mich in der Mitte ein. Ich identifiziere mich mäßig mit der Partei CDU/CSU. Ich lebe in Westdeutschland. Ich finde, die Regierung sollte die Einwanderung einschränken. Ich habe keine Meinung dazu, ob die Regierung Maßnahmen ergreifen sollte, um die Einkommensunterschiede zu verringern. Habe ich bei der Bundestagswahl 2017 gewählt und wenn ja, welcher Partei habe ich meine Zweitstimme gegeben? Ich habe [INSERT]",5," gewählt und meine Zweitstimme der Partei [INSERT] gegeben.",NA,0,0,NA,1
