id,completion,matched,check_manually,manipulated,matched_new
2078," gewählt.

Ich habe der AfD meine Zweitstimme gegeben.",AfD,0,0,AfD
2078,jahr 2017 gewählt und meine Zweitstimme der FDP gegeben.,FDP,0,0,FDP
2079, meine Zweitstimme der Partei CDU/CSU gegeben.,CDU/CSU,0,0,CDU/CSU
2081, mit meiner Erststimme und meiner Zweitstimme gewählt.,Erststimme,1,1,NA
2081, meine Stimme abgegeben.,NA,0,0,NA
2081, gewählt.,NA,0,0,NA
2082, bei der Bundestagswahl 2017 meine Stimme abgegeben und meine Zweitstimme der Partei CDU,CDU,0,0,CDU
2083," gewählt.

Ich habe die AfD gewählt.",AfD,0,0,AfD
2088, bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der CDU/CSU gege,CDU/CSU,0,0,CDU/CSU
2088, bei der Bundestagswahl 2017 meine Stimme abgegeben und wählte die CDU/CSU als,CDU/CSU,0,0,CDU/CSU
2094, bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der Partei AfD gegeben,AfD,0,0,AfD
2096, bei der Bundestagswahl 2017 meine Stimme abgegeben. Ich habe meine Erststimme der AfD,Erststimme AfD,1,1,NA
2096, gewählt und meine Zweitstimme der SPD gegeben.,SPD,0,0,SPD
2097, 2017 nicht gewählt.,nicht,1,0,nicht
2098, nicht gewählt.,nicht,1,0,nicht
2098, meiner Stimme nicht abgegeben.,nicht,1,0,nicht
2098, mit meiner Zweitstimme gewählt.,NA,0,0,NA
2099, bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der SPD gegeben.,SPD,0,0,SPD
2103, bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der SPD gegeben.,SPD,0,0,SPD
3, bei der Bundestagswahl 2017 gewählt. Meine Zweitstimme ging an die FDP.,FDP,0,0,FDP
8, bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der Partei FDP gegeben,FDP,0,0,FDP
8, nicht gewählt.,nicht,1,0,nicht
8," gewählt.

Ich habe für die FDP gewählt.",FDP,0,0,FDP
10, bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der Partei Die Grünen ge,Grünen,0,0,Grünen
35, bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der Partei Die Grünen ge,Grünen,0,0,Grünen
45, nicht gewählt.,nicht,1,0,nicht
73, bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der Partei SPD gegeben.,SPD,0,0,SPD
74, 2017 bei der Bundestagswahl gewählt und meine Zweitstimme an die CDU/CSU ge,CDU/CSU,0,0,CDU/CSU
84," gewählt.

Ich habe bei der Bundestagswahl 2017 für die Partei Die Linke g",Linke,0,0,Linke
84, bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der SPD gegeben.,SPD,0,0,SPD
84, nicht gewählt.,nicht,1,0,nicht
112, 2017 nicht an der Bundestagswahl teilgenommen.,nicht,1,0,nicht
119, bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der Partei CDU/CSU,CDU/CSU,0,0,CDU/CSU
119, meine Stimme der CDU/CSU gegeben.,CDU/CSU,0,0,CDU/CSU
120," gewählt.

Ich habe 2017 nicht gewählt.",nicht,1,0,nicht
120, im Jahr 2017 gewählt und meine Zweitstimme der Partei der Grünen gegeben.,Grünen,0,0,Grünen
120, nicht gewählt.,nicht,1,0,nicht
129, bei der Bundestagswahl 2017 gewählt und meine Zweitstimme an die Grünen gegeben,Grünen,0,0,Grünen
168, 2017 bei der Bundestagswahl gewählt und meine Zweitstimme der Partei Die Linke gege,Linke,0,0,Linke
168, bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der Partei Die Grünen ge,Grünen,0,0,Grünen
168, bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der Partei Die Linke gege,Linke,0,0,Linke
170," gewählt.

Ich habe für die Die Linke meine Zweitstimme gegeben.",Linke,0,0,Linke
170, bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der Partei Die Linke gege,Linke,0,0,Linke
170, meine Zweitstimme der SPD gegeben.,SPD,0,0,SPD
176, bei der Bundestagswahl 2017 nicht gewählt.,nicht,1,0,nicht
187, bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der FDP gegeben.,FDP,0,0,FDP
187, bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der FDP gegeben.,FDP,0,0,FDP
203, bei der Bundestagswahl 2017 meine Stimme der FDP gegeben.,FDP,0,0,FDP
209, bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der CDU gegeben.,CDU,0,0,CDU
210, bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der Partei DIE LINKE ge,LINKE,0,0,LINKE
210, 2017 gewählt und meine Zweitstimme der Partei Die Linke gegeben.,Linke,0,0,Linke
210, gewählt und meine Zweitstimme der FDP gegeben.,FDP,0,0,FDP
217, bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der Partei Bündnis 90,Bündnis,0,0,Bündnis
217, bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der Partei CDU gegeben,CDU,0,0,CDU
223, gewählt und meine Zweitstimme der Partei Bündnis 90/Die Grünen gegeben.,Bündnis Grünen,0,0,Bündnis Grünen
231, bei der Bundestagswahl 2017 meine Stimme gegeben und mit meiner Zweitstimme die Anliegen der,NA,0,0,NA
254, nicht gewählt.,nicht,1,0,nicht
259, nicht gewählt.,nicht,1,0,nicht
261, gewählt. Ich habe meine Zweitstimme der Partei CDU/CSU gegeben.,CDU/CSU,0,0,CDU/CSU
265, bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der Grünen Partei gege,Grünen,0,0,Grünen
265, nicht gewählt.,nicht,1,0,nicht
288, bei der Bundestagswahl 2017 gewählt. Ich habe meiner Zweitstimme der Partei Bü,NA,0,1,Bündnis
289, bei der Bundestagswahl 2017 meine Stimme abgegeben und gegeben meine Zweitstimme der Part,NA,0,0,NA
289," gewählt.

Ich habe Die Linke gewählt.",Linke,0,0,Linke
299, 2017 bei der Bundestagswahl gewählt und meine Zweitstimme der CDU/CSU gege,CDU/CSU,0,0,CDU/CSU
308, nicht gewählt.,nicht,1,0,nicht
308, nicht gewählt.,nicht,1,0,nicht
321, bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der CDU/CSU gege,CDU/CSU,0,0,CDU/CSU
326, 2017 nicht bei der Bundestagswahl gewählt.,nicht,1,0,nicht
339, 2017 nicht gewählt.,nicht,1,0,nicht
341, bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der CDU/CSU gege,CDU/CSU,0,0,CDU/CSU
351, 2017 für die Partei Die Linke gewählt.,Linke,0,0,Linke
356, 2017 gewählt und meine Zweitstimme der Partei [INSERT] gegeben.,NA,0,0,NA
359," gewählt.

Ich habe im Jahr 2017 für die CDU/CSU gewählt.",CDU/CSU,0,0,CDU/CSU
359, bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der CDU/CSU gege,CDU/CSU,0,0,CDU/CSU
363, bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der Partei [INSERT] ge,NA,0,0,NA
365, bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der Partei CDU/CSU,CDU/CSU,0,0,CDU/CSU
366, meine Stimme der CDU/CSU gegeben.,CDU/CSU,0,0,CDU/CSU
370," gewählt.

Ich habe bei der Bundestagswahl 2017 gewählt und meine Z",NA,0,0,NA
372, bei der Bundestagswahl 2017 meine Erststimme an die CDU/CSU Partei und meine Zweit,Erststimme CDU/CSU,1,1,NA
373, 2017 bei der Bundestagswahl gewählt und meine Zweitstimme der Grünen Partei gege,Grünen,0,0,Grünen
373, meine Stimme der Partei Die Grünen gegeben.,Grünen,0,0,Grünen
374, bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der Partei CDU/CSU,CDU/CSU,0,0,CDU/CSU
374," gewählt.

Ja, ich habe bei der Bundestagswahl 2017 gewählt und me",NA,0,0,NA
376," gewählt.

Ich habe bei der Bundestagswahl 2017 für die SPD meine Erststim",SPD,0,0,SPD
381, nicht bei der Bundestagswahl 2017 gewählt.,nicht,1,0,nicht
424, bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der Partei Die Grünen ge,Grünen,0,0,Grünen
426, mit meiner Zweitstimme gewählt.,NA,0,0,NA
470, bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der Grünen-Partei ge,Grünen,0,0,Grünen
472, bei der Bundestagswahl 2017 gewählt und ich habe meine Zweitstimme der Partei B,NA,0,0,NA
474, bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der SPD gegeben.,SPD,0,0,SPD
480, bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der CDU/CSU gege,CDU/CSU,0,0,CDU/CSU
481, bei der Bundestagswahl 2017 meine Stimme abgegeben und meine Zweitstimme der SPD gegeben,SPD,0,0,SPD
481, bei der Bundestagswahl 2017 meine Stimme abgegeben. Meine Erststimme habe ich der Part,Erststimme,1,1,NA
522, bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der Partei CDU/CSU,CDU/CSU,0,0,CDU/CSU
531, nicht gewählt.,nicht,1,0,nicht
531, bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der [INSERT] Partei ge,NA,0,0,NA
559, meine Zweitstimme der FDP gegeben.,FDP,0,0,FDP
559, nicht gewählt. Ich bin gegen Wahlbeteiligung aufgrund meiner Unterstü,nicht,1,0,nicht
596, bei der Bundestagswahl 2017 meine Zweitstimme der FDP gegeben.,FDP,0,0,FDP
602," gewählt.

Ich habe meine Zweitstimme der Partei Bündnis 90/Die Gr",Bündnis,0,0,Bündnis
612," gewählt.

Ja, ich habe bei der Bundestagswahl 2017 gewählt. Me",NA,0,0,NA
646, bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der Partei Bündnis 90,Bündnis,0,0,Bündnis
649, bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der Partei CDU/CSU,CDU/CSU,0,0,CDU/CSU
668," nicht gewählt, da ich von keiner Partei überzeugt bin.",nicht,1,0,nicht
668, nicht gewählt.,nicht,1,0,nicht
668, nicht gewählt.,nicht,1,0,nicht
686, meine Erststimme der SPD und meine Zweitstimme der Grünen gegeben.,Erststimme SPD Grünen,1,1,Grünen
696, bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der Grünen Partei gege,Grünen,0,0,Grünen
696, nicht gewählt.,nicht,1,0,nicht
716, bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der FDP gegeben.,FDP,0,0,FDP
720," gewählt.

Ich habe keine der politischen Parteien bei der Bundestagswahl 2017",NA,0,1,nicht
720," gewählt.

Ich habe in der Bundestagswahl 2017 für die CDU/CSU meine",CDU/CSU,0,0,CDU/CSU
726, meine Stimme der [INSERT] Partei gegeben.,NA,0,0,NA
735, bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der Partei FDP gegeben,FDP,0,0,FDP
742, gewählt und meine Zweitstimme der SPD gegeben.,SPD,0,0,SPD
742," gewählt.

Ich habe 2017 die SPD gewählt und meine Zweitstimme der Gr",SPD,0,0,SPD
742," gewählt.

Ich habe die Partei Bündnis 90/Die Grünen gewählt",Bündnis Grünen,0,0,Bündnis Grünen
749," gewählt.

Ich habe nicht bei der Bundestagswahl 2017 gewählt.",nicht,1,0,nicht
749, für die Bundestagswahl 2017 meine Zweitstimme der Partei Die Linke gegeben.,Linke,0,0,Linke
751, bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der SPD gegeben.,SPD,0,0,SPD
761, 2017 bei der Bundestagswahl gewählt und meine Zweitstimme der Partei Die Linke gege,Linke,0,0,Linke
763, ja gewählt und meine Zweitstimme der Partei CDU/CSU gegeben.,CDU/CSU,0,0,CDU/CSU
768, 2017 gewählt und meine Zweitstimme der Partei Die Linke gegeben.,Linke,0,0,Linke
778, nicht gewählt.,nicht,1,0,nicht
778, bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der SPD gegeben.,SPD,0,0,SPD
778, bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der SPD gegeben.,SPD,0,0,SPD
780, bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der CDU/CSU gege,CDU/CSU,0,0,CDU/CSU
781, nicht bei der Bundestagswahl 2017 gewählt.,nicht,1,0,nicht
787, 2017 an der Bundestagswahl teilgenommen und meine Zweitstimme der Partei Die Linke gegeben,Linke,0,0,Linke
805, meine Stimme abgegeben.,NA,0,0,NA
819, bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der CDU gegeben.,CDU,0,0,CDU
824, keine der Parteien mit meiner Zweitstimme unterstützt.,NA,0,1,nicht
824, bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der Partei Bündnis 90,Bündnis,0,0,Bündnis
851, bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der CDU gegeben.,CDU,0,0,CDU
866, bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der Partei Bündnis 90,Bündnis,0,0,Bündnis
871," gewählt.

Ich habe bei der Bundestagswahl 2017 gewählt und meine Z",NA,0,0,NA
882," gewählt.

Ich habe 2017 die Partei Die Linke gewählt.",Linke,0,0,Linke
882, bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der Partei Die LINKE gege,LINKE,0,0,LINKE
884, 2017 gewählt und meine Zweitstimme der SPD gegeben.,SPD,0,0,SPD
931, bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der Partei AfD gegeben,AfD,0,0,AfD
931, bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der Partei CDU/CSU,CDU/CSU,0,0,CDU/CSU
932, nicht gewählt.,nicht,1,0,nicht
932, 2017 die CDU/CSU als Erststimme und die Grünen als Zweitstimme gewählt,CDU/CSU Erststimme Grünen,1,1,Grünen
932, gewählt und meine Zweitstimme der Partei CDU gegeben.,CDU,0,0,CDU
936, meine Stimme für die FDP und die Grünen gegeben.,FDP Grünen,1,1,Grünen
958," 2017 gewählt und habe meine Zweitstimme einer Kleinpartei gegeben, die meinen politisc",NA,0,1,Andere
958, nicht gewählt.,nicht,1,0,nicht
961, bei der Bundestagswahl 2017 gewählt. Meine Zweitstimme habe ich der SPD gege,SPD,0,0,SPD
985, bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der Partei CDU/CSU,CDU/CSU,0,0,CDU/CSU
992, bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der CDU/CSU gege,CDU/CSU,0,0,CDU/CSU
996, bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der Partei Die Linke gege,Linke,0,0,Linke
1000, 2017 an der Bundestagswahl teilgenommen und meine Zweitstimme der CDU/CSU gegeben,CDU/CSU,0,0,CDU/CSU
1009, 2017 bei der Bundestagswahl meine Erststimme der Partei Bündnis 90/Die Grünen und me,Erststimme Bündnis Grünen,1,1,NA
1014," gewählt.

Ich habe bei der Bundestagswahl 2017 für die CDU meine Erst",CDU,0,0,CDU
1027, an der Bundestagswahl 2017 teilgenommen und meine Zweitstimme der Partei CDU/CSU ge,CDU/CSU,0,0,CDU/CSU
1034," ja gewählt, und meine Zweitstimme ging an die Partei CDU/CSU.",CDU/CSU,0,0,CDU/CSU
1058, bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der CDU gegeben.,CDU,0,0,CDU
1059, Abstimmung bei der Bundestagswahl 2017 teilgenommen und meine Zweitstimme an die CDU,CDU,0,0,CDU
1060, im Jahr 2017 gewählt und meine Zweitstimme der Partei SPD gegeben.,SPD,0,0,SPD
1060, meine Zweitstimme der Grünen Partei gegeben.,Grünen,0,0,Grünen
1115, gewählt und meine Zweitstimme der CDU gegeben.,CDU,0,0,CDU
1115," gewählt.

Ich habe 2017 keine Zweitstimme abgegeben.",NA,0,1,ungültig
1145," gewählt.

Ich habe meine Zweitstimme der CDU/CSU gegeben.",CDU/CSU,0,0,CDU/CSU
1188, bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der [INSERT] Partei ge,NA,0,0,NA
1189, bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der SPD gegeben.,SPD,0,0,SPD
1190, bei der Bundestagswahl 2017 meine Stimmen der CDU/CSU gegeben.,CDU/CSU,0,0,CDU/CSU
1191, bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der CDU/CSU gege,CDU/CSU,0,0,CDU/CSU
1191, meine Stimme der CDU/CSU und meine Zweitstimme der SPD gegeben.,CDU/CSU SPD,1,1,SPD
1194," gewählt.

Ich habe CDU/CSU gewählt.",CDU/CSU,0,0,CDU/CSU
1263, bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der Partei CDU/CSU,CDU/CSU,0,0,CDU/CSU
1264, bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der Partei FDP gegeben,FDP,0,0,FDP
1264, in der Bundestagswahl 2017 meine Zweitstimme der Partei Die Linke gegeben.,Linke,0,0,Linke
1266, meine Stimme der SPD gegeben.,SPD,0,0,SPD
1267, nicht gewählt.,nicht,1,0,nicht
1267, bei der Bundestagswahl 2017 gewählt und meineZweitstimme habe ich der Grünen,Grünen,0,0,Grünen
1268, für die Bundestagswahl 2017 gewählt und meine Zweitstimme wurde der Partei GR,NA,0,0,NA
1272, meine Stimme abgegeben.,NA,0,0,NA
1272, bei der Bundestagswahl 2017 gewählt und meine Zweitstimme an die Grünen gegeben,Grünen,0,0,Grünen
1272, nicht gewählt.,nicht,1,0,nicht
1272, bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der Partei [INSERT] ge,NA,0,0,NA
1276, nicht gewählt.,nicht,1,0,nicht
1278, bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der Partei CDU/CSU,CDU/CSU,0,0,CDU/CSU
1279, gewählt und meine Zweitstimme der Partei Bündnis 90/Die Grünen gegeben.,Bündnis Grünen,0,0,Bündnis Grünen
1293, gewählt :),NA,0,0,NA
1301, meine Zweitstimme der FDP gegeben.,FDP,0,0,FDP
1305, 2017 gewählt und meine Zweitstimme der Partei Die Grünen gegeben.,Grünen,0,0,Grünen
1305, bei der Bundestagswahl 2017 gewählt. Meine Erststimme ging an die CDU/CSU,Erststimme CDU/CSU,1,1,NA
1333, bei der Bundestagswahl 2017 gewählt und habe meine Zweitstimme der FDP gegeben,FDP,0,0,FDP
1333, gewählt.,NA,0,0,NA
1341, bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der SPD gegeben.,SPD,0,0,SPD
1341, gewählt und meine Zweitstimme der SPD gegeben.,SPD,0,0,SPD
1352, bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der AfD gegeben.,AfD,0,0,AfD
1353," bei der Bundestagswahl 2017 gewählt, und meine Zweitstimme habe ich der Partei",NA,0,0,NA
1358," gewählt.

Ich habe meine Stimme für die Grünen gegeben.",Grünen,0,0,Grünen
1358," gewählt.

Ich habe die Grünen mit meiner Zweitstimme unterstützt",Grünen,0,0,Grünen
1375, nicht bei der Bundestagswahl 2017 gewählt.,nicht,1,0,nicht
1380, gewählt und meine Zweitstimme der AfD gegeben.,AfD,0,0,AfD
1381, an der Bundestagswahl 2017 teilgenommen und meine Zweitstimme der Partei Bündnis 90/,Bündnis,0,0,Bündnis
1381, bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der Partei Bündnis 90,Bündnis,0,0,Bündnis
1382, bei der Bundestagswahl 2017 meine Zweitstimme an die CDU/CSU gegeben.,CDU/CSU,0,0,CDU/CSU
1388, tatsächlich gewählt und meine Zweitstimme der Partei Bündnis 90/Die Grü,Bündnis,0,0,Bündnis
1389," nicht gewählt, da ich nicht über das Wahlalter von 18 Jahren hinaus bin.",nicht nicht,1,0,nicht nicht
1389, an der Bundestagswahl 2017 teilgenommen und meine Zweitstimme der Partei [INSERT] gege,NA,0,0,NA
1392, mit meiner Zweitstimme gewählt.,NA,0,0,NA
1399," mit meiner Zweitstimme unterstützt. 

Ich habe die Linke mit meiner Zwe",Linke,0,0,Linke
1423, bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der Partei [INSERT] ge,NA,0,0,NA
1451, bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der Partei Die Linke gege,Linke,0,0,Linke
1451," gewählt.

Ich habe meine Zweitstimme für die Partei Die Linke gegeben",Linke,0,0,Linke
1455, bei der Bundestagswahl 2017 meine Zweitstimme der Partei Die Linke gegeben.,Linke,0,0,Linke
1455, 2017 zur Bundestagswahl gewählt und meine Zweitstimme der Partei Die Linke gegeben,Linke,0,0,Linke
1474, bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der Partei Die Linke gege,Linke,0,0,Linke
1489, im Bundestagswahljahr 2017 gewählt und meine Zweitstimme der SPD gegeben.,SPD,0,0,SPD
1498, Partei meine Zweitstimme gegeben.,NA,0,0,NA
1560, bei der Bundestagswahl 2017 gewählt und meine Zweitstimme an die Partei Die Linke ge,Linke,0,0,Linke
1560, bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der SPD gegeben.,SPD,0,0,SPD
1561, bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der Partei Die Linke gege,Linke,0,0,Linke
1566," nicht gewählt, da ich 58 Jahre alt bin und nicht das deutsche Wahlrecht habe.",nicht nicht,1,0,nicht nicht
1569, nicht bei der Bundestagswahl 2017 gewählt.,nicht,1,0,nicht
1593, bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der [INSERT] Partei ge,NA,0,0,NA
1593, 2017 bei der Bundestagswahl gewählt und meine Zweitstimme der Partei Bündnis 90,Bündnis,0,0,Bündnis
1611, gewählt und meine Zweitstimme der Partei Die Linke gegeben.,Linke,0,0,Linke
1612, meiner Stimme bei der Bundestagswahl 2017 für die AfD abgegeben.,AfD,0,0,AfD
1643, bei der Bundestagswahl 2017 gewählt und meine Zweitstimme an die CDU/CSU ge,CDU/CSU,0,0,CDU/CSU
1644, meine Stimme bei der Bundestagswahl 2017 nicht abgegeben.,nicht,1,0,nicht
1663, sehr wahrscheinlich gewählt und meine Zweitstimme wahrscheinlich der CDU,CDU,0,0,CDU
1664, bei der Bundestagswahl 2017 meine Stimme der Partei Die Linke gegeben.,Linke,0,0,Linke
1664, 2017 mit meiner Erststimme für Die Linke und mit meiner Zweitstimme für die SPD gewäh,Erststimme Linke SPD,1,1,SPD
1664, 2017 für die Partei Die Linke gestimmt.,Linke,0,0,Linke
1665, bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der Partei DIE LINKE ge,LINKE,0,0,LINKE
1666, meine Zweitstimme der Partei Die Linke gegeben.,Linke,0,0,Linke
1668, bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der Partei Die Linke gege,Linke,0,0,Linke
1669, gewählt und meine Zweitstimme an die Partei Die Linke gegeben.,Linke,0,0,Linke
1669, gewählt und meine Zweitstimme der [INSERT] Party gegeben.,NA,0,0,NA
1670, bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der Partei Die Linke gege,Linke,0,0,Linke
1672, meine Zweitstimme der AfD gegeben.,AfD,0,0,AfD
1674, 2017 bei der Bundestagswahl gewählt und meine Zweitstimme an die CDU/CSU ge,CDU/CSU,0,0,CDU/CSU
1717, meine Stimme abgegeben.,NA,0,0,NA
1742, bei der Bundestagswahl 2017 gewählt. Meine Zweitstimme habe ich der Partei [,NA,0,0,NA
1742, 2017 bei der Bundestagswahl gewählt und meine Zweitstimme dem Bündnis 90/Die,Bündnis,0,0,Bündnis
1742, bei der Bundestagswahl 2017 gewählt und habe meine Zweitstimme der Partei Bünd,NA,0,1,Bündnis
1805, 2017 bei der Bundestagswahl gewählt und meine Zweitstimme der Partei Die Linke gege,Linke,0,0,Linke
1806, gewählt und meine Zweitstimme der SPD gegeben.,SPD,0,0,SPD
1808, meine Stimme für Die Linke und meine Zweitstimme für die Grünen gegeben.,Linke Grünen,1,1,Grünen
1812," Jahre in [INSERT] Land gelebt.

Ja, ich habe bei der Bundestagswahl 2017 g",NA,0,0,NA
1832, gewählt.,NA,0,0,NA
1832, bei der Bundestagswahl 2017 gewählt und meine Zweitstimme an die Partei Die Linke ge,Linke,0,0,Linke
1833, meine Zweitstimme der AfD gegeben.,AfD,0,0,AfD
1836, bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der FDP gegeben.,FDP,0,0,FDP
1891, bei der Bundestagswahl 2017 meine Stimme abgegeben. Meine Erststimme habe ich der Part,Erststimme,1,1,NA
1897, meine Zweitstimme der Partei Die Linke gegeben.,Linke,0,0,Linke
1897, meine Zweitstimme der Partei Die Linke gegeben.,Linke,0,0,Linke
1897, gewählt und meine Zweitstimme der Partei Die Linke gegeben.,Linke,0,0,Linke
1942, nicht gewählt.,nicht,1,0,nicht
1942, nicht gewählt.,nicht,1,0,nicht
1949, bei der Bundestagswahl 2017 gewählt und meine Zweitstimme wurde der Sozialdem,NA,0,1,sozialdemokrat
1952," gewählt.

Da Sie 78 Jahre alt sind, haben Sie bei der Bundestagswahl 2017 g",NA,0,0,NA
1953, Partei meine Zweitstimme gegeben.,NA,0,0,NA
1954, meine Stimme abgegeben und meine Zweitstimme der FDP gegeben.,FDP,0,0,FDP
1963," gewählt.

Ich habe bei der Bundestagswahl 2017 meine Erststimme der CDU",Erststimme CDU,1,1,NA
1963, partei meine Zweitstimme gegeben und gewählt.,NA,0,0,NA
1977, nicht gewählt.,nicht,1,0,nicht
1989, 2017 für die Partei Die Linke meine Zweitstimme gegeben.,Linke,0,0,Linke
1989, gewählt und meine Zweitstimme der [INSERT] Partei gegeben.,NA,0,0,NA
1989, bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der SPD gegeben.,SPD,0,0,SPD
2006, gewählt und meine Zweitstimme der AfD gegeben.,AfD,0,0,AfD
2006, bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der Partei Die Linke gege,Linke,0,0,Linke
2028, gewählt und meine Zweitstimme der CDU gegeben.,CDU,0,0,CDU
2031, nicht gewählt.,nicht,1,0,nicht
2031, bei der Bundestagswahl 2017 nicht gewählt.,nicht,1,0,nicht
2033, bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der Partei Die Linke gege,Linke,0,0,Linke
2033, gewählt und meine Zweitstimme an die [INSERT] Partei gegeben.,NA,0,0,NA
2036, gewählt und meine Zweitstimme der SPD gegeben.,SPD,0,0,SPD
2036, meine Zweitstimme der Partei Die Linke gegeben.,Linke,0,0,Linke
2041, bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der Partei Die Linke gege,Linke,0,0,Linke
2043, meine Stimme abgegeben.,NA,0,0,NA
2068, bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der Partei Die Linke gege,Linke,0,0,Linke
2107," bei der Bundestagswahl 2017 nicht gewählt. Da ich mich in der Mitte positioniere, ha",nicht,1,0,nicht
2107," nicht gewählt, da ich nicht wahlberechtigt bin. Ich bin erst am 1. Jan",nicht nicht,1,0,nicht nicht
2107, nicht gewählt.,nicht,1,0,nicht
2109, bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der CDU/CSU gege,CDU/CSU,0,0,CDU/CSU
2113, 2017 bei der Bundestagswahl gewählt und meine Zweitstimme der Partei CDU/CSU,CDU/CSU,0,0,CDU/CSU
