id_sampleno,id,sample_no,completion,matched,check_manually,manipulated,matched_new,age,female,edu,emp,hhincome,east,religious,leftright,partyid,partyid_degree,party,inequality,immigration,vote,imputed,prompt,completion_1,matched_1,check_manually_1,manipulated_1,matched_new_1,resampled_1,completion_2,matched_2,check_manually_2,manipulated_2,matched_new_2,resampled_2
303_5,303,5, bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der Partei CDU/CSU,CDU/CSU,0,0,CDU/CSU,36,weiblich,einen Hauptschulabschluss,berufstätig,mittleres,Westdeutschland,etwas religiös,in der Mitte,mit der Partei CDU/CSU,mäßig ,mäßig mit der Partei CDU/CSU,Maßnahmen ergreifen,einschränken,CDU/CSU,0,"Ich bin 36 Jahre alt und weiblich. Ich habe einen Hauptschulabschluss, ein mittleres monatliches Haushalts-Nettoeinkommen und ich bin berufstätig. Ich bin etwas religiös. Politisch-ideologisch ordne ich mich in der Mitte ein. Ich identifiziere mich mäßig mit der Partei CDU/CSU. Ich lebe in Westdeutschland. Ich finde, die Regierung sollte die Einwanderung einschränken und Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. Habe ich bei der Bundestagswahl 2017 gewählt und wenn ja, welcher Partei habe ich meine Zweitstimme gegeben? Ich habe [INSERT]", für meine Zweitstimme gewählt.,NA,0,0,NA,1, 2017 bei der Bundestagswahl gewählt und meine Zweitstimme der [INSERT] Partei ge,NA,0,0,NA,1
307_5,307,5, 2017 gewählt und meine Zweitstimme der SPD gegeben.,SPD,0,0,SPD,55,weiblich,einen Hauptschulabschluss,berufstätig,niedriges,Westdeutschland,überhaupt nicht religiös,mittig rechts,mit der Partei SPD,ziemlich stark ,ziemlich stark mit der Partei SPD,Maßnahmen ergreifen,einschränken,Nicht gewählt,0,"Ich bin 55 Jahre alt und weiblich. Ich habe einen Hauptschulabschluss, ein niedriges monatliches Haushalts-Nettoeinkommen und ich bin berufstätig. Ich bin überhaupt nicht religiös. Politisch-ideologisch ordne ich mich mittig rechts ein. Ich identifiziere mich ziemlich stark mit der Partei SPD. Ich lebe in Westdeutschland. Ich finde, die Regierung sollte die Einwanderung einschränken und Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. Habe ich bei der Bundestagswahl 2017 gewählt und wenn ja, welcher Partei habe ich meine Zweitstimme gegeben? Ich habe [INSERT]", mit meiner Zweitstimme gewählt.,NA,0,0,NA,1," gewählt.

Ich habe 2017 meine Erststimme der SPD und meine Zweitstimme der",Erststimme SPD,1,1,NA,1
311_2,311,2, nicht gewählt.,nicht,1,0,nicht,61,weiblich,einen Realschulabschluss,nicht berufstätig,niedriges,Westdeutschland,nicht sehr religiös,in der Mitte,mit keiner Partei,,mit keiner Partei,Maßnahmen ergreifen,einschränken,AfD,0,"Ich bin 61 Jahre alt und weiblich. Ich habe einen Realschulabschluss, ein niedriges monatliches Haushalts-Nettoeinkommen und ich bin nicht berufstätig. Ich bin nicht sehr religiös. Politisch-ideologisch ordne ich mich in der Mitte ein. Ich identifiziere mich mit keiner Partei. Ich lebe in Westdeutschland. Ich finde, die Regierung sollte die Einwanderung einschränken und Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. Habe ich bei der Bundestagswahl 2017 gewählt und wenn ja, welcher Partei habe ich meine Zweitstimme gegeben? Ich habe [INSERT]"," gewählt. 

Leider können wir Ihnen nicht sagen, welche Partei Sie",nicht,1,1,NA,1, bei der Bundestagswahl 2017 gewählt und meine Zweitstimme gegeben an die Partei Die,NA,0,0,NA,1
313_1,313,1," gewählt.

Ich habe 2017 nicht gewählt.",nicht,1,0,nicht,50,weiblich,einen Realschulabschluss,berufstätig,mittleres,Westdeutschland,überhaupt nicht religiös,in der Mitte,mit keiner Partei,,mit keiner Partei,Maßnahmen ergreifen,einschränken,AfD,0,"Ich bin 50 Jahre alt und weiblich. Ich habe einen Realschulabschluss, ein mittleres monatliches Haushalts-Nettoeinkommen und ich bin berufstätig. Ich bin überhaupt nicht religiös. Politisch-ideologisch ordne ich mich in der Mitte ein. Ich identifiziere mich mit keiner Partei. Ich lebe in Westdeutschland. Ich finde, die Regierung sollte die Einwanderung einschränken und Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. Habe ich bei der Bundestagswahl 2017 gewählt und wenn ja, welcher Partei habe ich meine Zweitstimme gegeben? Ich habe [INSERT]", meine Stimme abgegeben.,NA,0,0,NA,1, bei der Bundestagswahl 2017 meine Stimme abgegeben.,NA,0,0,NA,1
313_3,313,3, meine Zweitstimme der FDP gegeben.,FDP,0,0,FDP,50,weiblich,einen Realschulabschluss,berufstätig,mittleres,Westdeutschland,überhaupt nicht religiös,in der Mitte,mit keiner Partei,,mit keiner Partei,Maßnahmen ergreifen,einschränken,AfD,0,"Ich bin 50 Jahre alt und weiblich. Ich habe einen Realschulabschluss, ein mittleres monatliches Haushalts-Nettoeinkommen und ich bin berufstätig. Ich bin überhaupt nicht religiös. Politisch-ideologisch ordne ich mich in der Mitte ein. Ich identifiziere mich mit keiner Partei. Ich lebe in Westdeutschland. Ich finde, die Regierung sollte die Einwanderung einschränken und Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. Habe ich bei der Bundestagswahl 2017 gewählt und wenn ja, welcher Partei habe ich meine Zweitstimme gegeben? Ich habe [INSERT]"," gewählt. 

Da ich mich weder religiös noch politisch-ideologisch festleg",NA,0,0,NA,1, bei der Bundestagswahl 2017 meine Stimme abgegeben und meine Zweitstimme der [INSERT],NA,0,0,NA,1
313_4,313,4, bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der Partei Bündnis 90,Bündnis,0,0,Bündnis,50,weiblich,einen Realschulabschluss,berufstätig,mittleres,Westdeutschland,überhaupt nicht religiös,in der Mitte,mit keiner Partei,,mit keiner Partei,Maßnahmen ergreifen,einschränken,AfD,0,"Ich bin 50 Jahre alt und weiblich. Ich habe einen Realschulabschluss, ein mittleres monatliches Haushalts-Nettoeinkommen und ich bin berufstätig. Ich bin überhaupt nicht religiös. Politisch-ideologisch ordne ich mich in der Mitte ein. Ich identifiziere mich mit keiner Partei. Ich lebe in Westdeutschland. Ich finde, die Regierung sollte die Einwanderung einschränken und Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. Habe ich bei der Bundestagswahl 2017 gewählt und wenn ja, welcher Partei habe ich meine Zweitstimme gegeben? Ich habe [INSERT]"," gewählt. 

Die Antwort hängt davon ab, welche Partei in Ihrem",NA,0,0,NA,1," gewählt.

Es lässt sich nicht genau beurteilen, welcher Partei Sie",nicht,1,1,NA,1
313_5,313,5, bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der [INSERT] Partei ge,NA,0,0,NA,50,weiblich,einen Realschulabschluss,berufstätig,mittleres,Westdeutschland,überhaupt nicht religiös,in der Mitte,mit keiner Partei,,mit keiner Partei,Maßnahmen ergreifen,einschränken,AfD,0,"Ich bin 50 Jahre alt und weiblich. Ich habe einen Realschulabschluss, ein mittleres monatliches Haushalts-Nettoeinkommen und ich bin berufstätig. Ich bin überhaupt nicht religiös. Politisch-ideologisch ordne ich mich in der Mitte ein. Ich identifiziere mich mit keiner Partei. Ich lebe in Westdeutschland. Ich finde, die Regierung sollte die Einwanderung einschränken und Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. Habe ich bei der Bundestagswahl 2017 gewählt und wenn ja, welcher Partei habe ich meine Zweitstimme gegeben? Ich habe [INSERT]", bei der Bundestagswahl 2017 gewählt und meine Zweitstimme an die Partei [INSERT],NA,0,0,NA,1," gewählt.

Ja, ich habe 2017 bei der Bundestagswahl gewählt. Ich",NA,0,0,NA,1
316_1,316,1, bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der [INSERT] Partei ge,NA,0,0,NA,75,weiblich,einen Hauptschulabschluss,nicht berufstätig,mittleres,Westdeutschland,etwas religiös,mittig links,mit keiner Partei,,mit keiner Partei,Maßnahmen ergreifen,einschränken,FDP,0,"Ich bin 75 Jahre alt und weiblich. Ich habe einen Hauptschulabschluss, ein mittleres monatliches Haushalts-Nettoeinkommen und ich bin nicht berufstätig. Ich bin etwas religiös. Politisch-ideologisch ordne ich mich mittig links ein. Ich identifiziere mich mit keiner Partei. Ich lebe in Westdeutschland. Ich finde, die Regierung sollte die Einwanderung einschränken und Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. Habe ich bei der Bundestagswahl 2017 gewählt und wenn ja, welcher Partei habe ich meine Zweitstimme gegeben? Ich habe [INSERT]", bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der Partei [INSERT] ge,NA,0,0,NA,1," bei der Bundestagswahl 2017 gewählt. Meine Hauptstimme ging an eine Partei, die",NA,0,0,NA,1
345_4,345,4, mit meiner Zweitstimme gewählt.,NA,0,0,NA,55,männlich,einen Realschulabschluss,berufstätig,mittleres,Westdeutschland,etwas religiös,stark links,mit der Partei SPD,ziemlich stark ,ziemlich stark mit der Partei SPD,Maßnahmen ergreifen,weder erleichtern noch einschränken,Die Linke,0,"Ich bin 55 Jahre alt und männlich. Ich habe einen Realschulabschluss, ein mittleres monatliches Haushalts-Nettoeinkommen und ich bin berufstätig. Ich bin etwas religiös. Politisch-ideologisch ordne ich mich stark links ein. Ich identifiziere mich ziemlich stark mit der Partei SPD. Ich lebe in Westdeutschland. Ich finde, die Regierung sollte die Einwanderung weder erleichtern noch einschränken und Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. Habe ich bei der Bundestagswahl 2017 gewählt und wenn ja, welcher Partei habe ich meine Zweitstimme gegeben? Ich habe [INSERT]", mit meiner Erststimme und meiner Zweitstimme gewählt.,Erststimme,1,1,NA,1, mit meiner Zweitstimme unterstützt.,NA,0,0,NA,1
354_3,354,3,2017 gewählt und meine Zweitstimme der CDU/CSU gegeben.,CDU/CSU,0,0,CDU/CSU,45,männlich,einen Hochschulabschluss,berufstätig,hohes,Westdeutschland,etwas religiös,in der Mitte,mit der Partei CDU/CSU,ziemlich stark ,ziemlich stark mit der Partei CDU/CSU,keine Maßnahmen ergreifen,weder erleichtern noch einschränken,FDP,0,"Ich bin 45 Jahre alt und männlich. Ich habe einen Hochschulabschluss, ein hohes monatliches Haushalts-Nettoeinkommen und ich bin berufstätig. Ich bin etwas religiös. Politisch-ideologisch ordne ich mich in der Mitte ein. Ich identifiziere mich ziemlich stark mit der Partei CDU/CSU. Ich lebe in Westdeutschland. Ich finde, die Regierung sollte die Einwanderung weder erleichtern noch einschränken und keine Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. Habe ich bei der Bundestagswahl 2017 gewählt und wenn ja, welcher Partei habe ich meine Zweitstimme gegeben? Ich habe [INSERT]", tatsächlich bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der Partei,NA,0,0,NA,1,PARTEI] gewählt.,NA,0,0,NA,1
356_1,356,1, bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der Partei Bündnis 90,Bündnis,0,0,Bündnis,52,weiblich,Abitur,berufstätig,mittleres,Westdeutschland,etwas religiös,mittig links,mit keiner Partei,,mit keiner Partei,Maßnahmen ergreifen,einschränken,Die Linke,1,"Ich bin 52 Jahre alt und weiblich. Ich habe Abitur, ein mittleres monatliches Haushalts-Nettoeinkommen und ich bin berufstätig. Ich bin etwas religiös. Politisch-ideologisch ordne ich mich mittig links ein. Ich identifiziere mich mit keiner Partei. Ich lebe in Westdeutschland. Ich finde, die Regierung sollte die Einwanderung einschränken und Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. Habe ich bei der Bundestagswahl 2017 gewählt und wenn ja, welcher Partei habe ich meine Zweitstimme gegeben? Ich habe [INSERT]", gewählt und meine Zweitstimme der [INSERT] Partei gegeben.,NA,0,0,NA,1, 2017 gewählt und meine Zweitstimme der Partei [INSERT] gegeben.,NA,0,0,NA,1
358_4,358,4, meine Stimme für die CDU/CSU abgegeben.,CDU/CSU,0,0,CDU/CSU,75,weiblich,Abitur,nicht berufstätig,mittleres,Westdeutschland,sehr religiös,in der Mitte,mit der Partei CDU/CSU,ziemlich stark ,ziemlich stark mit der Partei CDU/CSU,Maßnahmen ergreifen,erleichtern,CDU/CSU,0,"Ich bin 75 Jahre alt und weiblich. Ich habe Abitur, ein mittleres monatliches Haushalts-Nettoeinkommen und ich bin nicht berufstätig. Ich bin sehr religiös. Politisch-ideologisch ordne ich mich in der Mitte ein. Ich identifiziere mich ziemlich stark mit der Partei CDU/CSU. Ich lebe in Westdeutschland. Ich finde, die Regierung sollte die Einwanderung erleichtern und Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. Habe ich bei der Bundestagswahl 2017 gewählt und wenn ja, welcher Partei habe ich meine Zweitstimme gegeben? Ich habe [INSERT]"," gewählt.

Ja, du hast bei der Bundestagswahl 2017 gewählt. Deine Z",NA,0,0,NA,1," Stimme gewählt.

Ja, Sie haben bei der Bundestagswahl 2017 gewählt.",NA,0,0,NA,1
363_4,363,4, bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der [INSERT] Partei ge,NA,0,0,NA,60,weiblich,einen Hauptschulabschluss,berufstätig,mittleres,Westdeutschland,etwas religiös,in der Mitte,mit keiner Partei,,mit keiner Partei,Maßnahmen ergreifen,einschränken,Bündnis 90/Die Grünen,1,"Ich bin 60 Jahre alt und weiblich. Ich habe einen Hauptschulabschluss, ein mittleres monatliches Haushalts-Nettoeinkommen und ich bin berufstätig. Ich bin etwas religiös. Politisch-ideologisch ordne ich mich in der Mitte ein. Ich identifiziere mich mit keiner Partei. Ich lebe in Westdeutschland. Ich finde, die Regierung sollte die Einwanderung einschränken und Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. Habe ich bei der Bundestagswahl 2017 gewählt und wenn ja, welcher Partei habe ich meine Zweitstimme gegeben? Ich habe [INSERT]", Partei meine Stimme gegeben.,NA,0,0,NA,1, bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der Partei [INSERT] ge,NA,0,0,NA,1
370_1,370,1," gewählt.

Ich habe die FDP gewählt.",FDP,0,0,FDP,60,weiblich,einen Hochschulabschluss,berufstätig,mittleres,Westdeutschland,sehr religiös,in der Mitte,mit der Partei FDP,mäßig ,mäßig mit der Partei FDP,Maßnahmen ergreifen,einschränken,CDU/CSU,1,"Ich bin 60 Jahre alt und weiblich. Ich habe einen Hochschulabschluss, ein mittleres monatliches Haushalts-Nettoeinkommen und ich bin berufstätig. Ich bin sehr religiös. Politisch-ideologisch ordne ich mich in der Mitte ein. Ich identifiziere mich mäßig mit der Partei FDP. Ich lebe in Westdeutschland. Ich finde, die Regierung sollte die Einwanderung einschränken und Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. Habe ich bei der Bundestagswahl 2017 gewählt und wenn ja, welcher Partei habe ich meine Zweitstimme gegeben? Ich habe [INSERT]", gewählt. Meine Zweitstimme ging an die Partei [INSERT].,NA,0,0,NA,1," gewählt.

Ich habe bei der Bundestagswahl 2017 gewählt und meine Z",NA,0,0,NA,1
372_5,372,5, bei der Bundestagswahl 2017 meine Stimme abgegeben und die Zweitstimme der Partei Die Grü,NA,0,1,Grünen,89,männlich,Abitur,nicht berufstätig,hohes,Westdeutschland,etwas religiös,mittig links,mit der Partei CDU/CSU,mäßig ,mäßig mit der Partei CDU/CSU,Maßnahmen ergreifen,erleichtern,CDU/CSU,1,"Ich bin 89 Jahre alt und männlich. Ich habe Abitur, ein hohes monatliches Haushalts-Nettoeinkommen und ich bin nicht berufstätig. Ich bin etwas religiös. Politisch-ideologisch ordne ich mich mittig links ein. Ich identifiziere mich mäßig mit der Partei CDU/CSU. Ich lebe in Westdeutschland. Ich finde, die Regierung sollte die Einwanderung erleichtern und Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. Habe ich bei der Bundestagswahl 2017 gewählt und wenn ja, welcher Partei habe ich meine Zweitstimme gegeben? Ich habe [INSERT]","

Ja, ich habe bei der Bundestagswahl 2017 gewählt. Meine Zweitstimme",NA,0,0,NA,1, bei der Bundestagswahl 2017 meine Erststimme an die CDU/CSU Partei und meine Zweit,Erststimme CDU/CSU,1,1,NA,1
374_4,374,4, bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der CDU/CSU gege,CDU/CSU,0,0,CDU/CSU,80,weiblich,einen Realschulabschluss,nicht berufstätig,niedriges,Westdeutschland,etwas religiös,in der Mitte,mit der Partei CDU/CSU,mäßig ,mäßig mit der Partei CDU/CSU,Maßnahmen ergreifen,erleichtern,CDU/CSU,1,"Ich bin 80 Jahre alt und weiblich. Ich habe einen Realschulabschluss, ein niedriges monatliches Haushalts-Nettoeinkommen und ich bin nicht berufstätig. Ich bin etwas religiös. Politisch-ideologisch ordne ich mich in der Mitte ein. Ich identifiziere mich mäßig mit der Partei CDU/CSU. Ich lebe in Westdeutschland. Ich finde, die Regierung sollte die Einwanderung erleichtern und Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. Habe ich bei der Bundestagswahl 2017 gewählt und wenn ja, welcher Partei habe ich meine Zweitstimme gegeben? Ich habe [INSERT]", bei der Bundestagswahl 2017 gewählt und der Partei meine Zweitstimme gegeben zu,NA,0,0,NA,1," gewählt.

Ja, ich habe bei der Bundestagswahl 2017 gewählt und me",NA,0,0,NA,1
403_5,403,5," gewählt.

Ich habe meine Zweitstimme der SPD gegeben.",SPD,0,0,SPD,32,männlich,einen Hochschulabschluss,berufstätig,mittleres,Westdeutschland,etwas religiös,in der Mitte,mit der Partei SPD,ziemlich stark ,ziemlich stark mit der Partei SPD,Maßnahmen ergreifen,einschränken,CDU/CSU,0,"Ich bin 32 Jahre alt und männlich. Ich habe einen Hochschulabschluss, ein mittleres monatliches Haushalts-Nettoeinkommen und ich bin berufstätig. Ich bin etwas religiös. Politisch-ideologisch ordne ich mich in der Mitte ein. Ich identifiziere mich ziemlich stark mit der Partei SPD. Ich lebe in Westdeutschland. Ich finde, die Regierung sollte die Einwanderung einschränken und Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. Habe ich bei der Bundestagswahl 2017 gewählt und wenn ja, welcher Partei habe ich meine Zweitstimme gegeben? Ich habe [INSERT]", bei der Bundestagswahl 2017 meine Stimme abgegeben. Meine Erststimme ging an die SPD und,Erststimme SPD,1,1,NA,1," Jahre in Deutschland gelebt.

Ja, ich habe bei der Bundestagswahl 2017 gewä",NA,0,0,NA,1
405_1,405,1, bei der Bundestagswahl 2017 gewählt und meine Zweitstimme der SPD gegeben.,SPD,0,0,SPD,67,männlich,einen Hauptschulabschluss,nicht berufstätig,mittleres,Westdeutschland,etwas religiös,mittig links,mit der Partei SPD,ziemlich stark ,ziemlich stark mit der Partei SPD,Maßnahmen ergreifen,weder erleichtern noch einschränken,SPD,0,"Ich bin 67 Jahre alt und männlich. Ich habe einen Hauptschulabschluss, ein mittleres monatliches Haushalts-Nettoeinkommen und ich bin nicht berufstätig. Ich bin etwas religiös. Politisch-ideologisch ordne ich mich mittig links ein. Ich identifiziere mich ziemlich stark mit der Partei SPD. Ich lebe in Westdeutschland. Ich finde, die Regierung sollte die Einwanderung weder erleichtern noch einschränken und Maßnahmen ergreifen, um die Einkommensunterschiede zu verringern. Habe ich bei der Bundestagswahl 2017 gewählt und wenn ja, welcher Partei habe ich meine Zweitstimme gegeben? Ich habe [INSERT]", meine Stimme gegeben.,NA,0,0,NA,1," gewählt. Ja, ich habe bei der Bundestagswahl 2017 gewählt und meine Z",NA,0,0,NA,1
